0,1,2,3,4,5,6,7,8,9,10,11,12
,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20,Divlja trešnja - 36,Divlja trešnja - 36,Divlja trešnja - 36
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,,2,1,3,,,5,,,,,
4-17.5,,,1,2,,,2,,,,,
5-22.5,,3,,5,,,1,,,,,
6-27.5,,3,,4,,,,,,1,,
7-32.5,,,1,3,,,2,,,,,
8-37.5,,2,,1,,,,,,,,
9-42.5,,,,1,,,,,,,,
