0,1,2,3,4,5,6,7,8,9
,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15
,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,
2-7.5,,,,,,,,,
3-12.5,8,,,,1,1,,1,1
4-17.5,3,,,,,,,,
5-22.5,2,,,,,,,,
6-27.5,4,,,,,,,,
7-32.5,1,,,1,,,,,
8-37.5,1,,,,,,,,
9-42.5,,,,,,,,,
10-47.5,2,,,,,,,,
11-52.5,1,,,,,,,,
