0,1,2,3,4,5,6
,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Obični bagrem - 56,Obični bagrem - 56,Obični bagrem - 56
,živa,S,L,živa,S,L
1-2.5,,,,,,
2-7.5,,,,,,
3-12.5,,2,,1,,1
4-17.5,3,,,,,
5-22.5,11,,,,,
6-27.5,7,,,,,
7-32.5,1,,,,,
8-37.5,5,,,,,
9-42.5,1,,,,,
