0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Crni jasen - 23,Crni jasen - 23,Crni jasen - 23,Klen - 1,Klen - 1,Klen - 1,Divlja trešnja - 36,Divlja trešnja - 36,Divlja trešnja - 36,Obični grab - 13,Obični grab - 13,Obični grab - 13,Obični bagrem - 56,Obični bagrem - 56,Obični bagrem - 56
,živa,S,L,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,,,,
3-12.5,5,,,3,,,,,1,,,,,,
4-17.5,3,,,2,,,,,1,2,,,,,
5-22.5,5,,,,,,,1,,,,,1,,
6-27.5,1,,,,,,,,,,,,1,,
