0,1,2,3,4,5,6,7,8,9,10,11,12
,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Obični grab - 13,Obični grab - 13,Obični grab - 13,Crni jasen - 23,Crni jasen - 23,Crni jasen - 23,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,2,1,1,5,,,1,,,1,,
4-17.5,3,,,3,1,,,,,,,
5-22.5,4,,,,,,,,,,,
6-27.5,3,,,,,,,,,1,,
7-32.5,,,,,,,,,,,,
8-37.5,,,1,,,,,,,,,
