0,1,2,3,4,5,6,7,8,9,10,11,12
,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Obična breza - 10,Obična breza - 10,Obična breza - 10
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,4,,,,1,2,,,,,,
4-17.5,4,1,,,4,,,,,,,
5-22.5,3,,,1,2,,,,,1,,
6-27.5,1,1,,,3,,1,,,,,
7-32.5,2,,,5,1,1,,,,,,
8-37.5,2,,,1,,,,,,,,
9-42.5,1,,,,,,,,,,,
