0,1,2,3,4,5,6,7,8,9,10,11,12
,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20,Obična jela - 100,Obična jela - 100,Obična jela - 100,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,5,,,9,1,,,,,,,
4-17.5,1,,,2,,,3,,,,1,
5-22.5,4,,,,,,1,,,,,
6-27.5,2,,,,,,,,,,,
7-32.5,2,,,,,,,,,,,
8-37.5,4,,,,,,,,,,,
9-42.5,,,,,,,,,,,,
10-47.5,2,,,,,,,,,,,
