0,1,2,3,4,5,6,7,8,9
,Divlja trešnja - 36,Divlja trešnja - 36,Divlja trešnja - 36,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Mliječ - 4,Mliječ - 4,Mliječ - 4
,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,
2-7.5,,,,,,,,,
3-12.5,,,,,,,,,
4-17.5,1,,,1,,,1,,
5-22.5,2,1,,,1,,,,
6-27.5,,,,1,,,,,
7-32.5,,,,,,,,,
8-37.5,,,,,,,,,
9-42.5,1,,,1,,,,,
