0,1,2,3,4,5,6,7,8,9,10,11,12
,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Obični grab - 13,Obični grab - 13,Obični grab - 13,Crna joha - 7,Crna joha - 7,Crna joha - 7
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,,,,,,,,,,,,
4-17.5,1,,,,,,,,,,,
5-22.5,2,,,,,,,,,,,
6-27.5,3,,,,,,3,,,,,
7-32.5,1,,,,,,,,,1,,
8-37.5,1,,,,,,,,,,,
9-42.5,3,,,,,,,,,,,
10-47.5,3,,,1,,,,,,,,
