0,1,2,3,4,5,6,7,8,9
,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Obični bagrem - 56,Obični bagrem - 56,Obični bagrem - 56,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20
,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,
2-7.5,,,,,,,,,
3-12.5,3,4,,2,,,,,
4-17.5,8,2,,,,,,,
5-22.5,10,1,,,,,1,,
6-27.5,8,1,,,,,,,
7-32.5,4,,,,,,,,
8-37.5,3,,,,,,,,
