0,1,2,3,4,5,6,7,8,9,10,11,12
,Obični orah - 26,Obični orah - 26,Obični orah - 26,Obični bagrem - 56,Obični bagrem - 56,Obični bagrem - 56,Gorski javor - 5,Gorski javor - 5,Gorski javor - 5,Klen - 1,Klen - 1,Klen - 1
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,,,,4,,,4,,,,,
4-17.5,1,,,1,,,,,,1,,
5-22.5,,,,1,,,,,,,,
6-27.5,,,,,,,,,,,,
7-32.5,,,,,,,,,,,,
8-37.5,,,1,,,,,,,,,
