0,1,2,3,4,5,6,7,8,9,10,11,12
,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Obični grab - 13,Obični grab - 13,Obični grab - 13,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,3,3,,,,,2,,,,,
4-17.5,6,,,,,,1,,,,,
5-22.5,7,,,,,,1,,,2,,
6-27.5,1,,,,,,,,,,,
7-32.5,3,,,2,,,,,,,,
8-37.5,4,,,2,,,,,,,,
