0,1,2,3,4,5,6,7,8,9,10,11,12
,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Obični bagrem - 56,Obični bagrem - 56,Obični bagrem - 56,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15
,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,
3-12.5,17,1,2,3,1,,3,,,,,
4-17.5,12,,,2,1,,1,,,,,
5-22.5,15,,,,,,,,,1,,
6-27.5,6,,,,,,,,,1,,
7-32.5,1,,,,,,,,,,,
8-37.5,1,,,,,,,,,,,
