0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Obični grab - 13,Obični grab - 13,Obični grab - 13,Crni jasen - 23,Crni jasen - 23,Crni jasen - 23,Klen - 1,Klen - 1,Klen - 1,Gorski javor - 5,Gorski javor - 5,Gorski javor - 5
,živa,S,L,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,,,,
3-12.5,,1,,15,,,,,,,,,1,,
4-17.5,2,1,,17,,,2,,,2,,,,,
5-22.5,5,,,7,,,1,,,,,,1,,
6-27.5,,,,1,,,,,,,,,2,,
7-32.5,,,,,,,,,,,,,1,,
