0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Obični grab - 13,Obični grab - 13,Obični grab - 13,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48,Bijela topola - 31,Bijela topola - 31,Bijela topola - 31,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Obična bukva - 20,Obična bukva - 20,Obična bukva - 20
,živa,S,L,živa,S,L,živa,S,L,živa,S,L,živa,S,L
1-2.5,,,,,,,,,,,,,,,
2-7.5,,,,,,,,,,,,,,,
3-12.5,4,,,1,,,,,,5,,,1,,
4-17.5,,,,1,,,,,,,1,,,,
5-22.5,,,,2,,,,,,,,,,,
6-27.5,,,,3,,,1,,,,,,,,
7-32.5,,,,2,,,,,,,,,,,
