0,1,2,3,4,5,6
,Pitomi kesten - 15,Pitomi kesten - 15,Pitomi kesten - 15,Hrast kitnjak - 48,Hrast kitnjak - 48,Hrast kitnjak - 48
,živa,S,L,živa,S,L
1-2.5,,,,,,
2-7.5,,,,,,
3-12.5,2,,,,,
4-17.5,,,,,,
5-22.5,,,,1,,
6-27.5,5,2,,,,
7-32.5,9,3,,,,
8-37.5,2,,,,,
9-42.5,2,1,,,,
10-47.5,3,,,,,
11-52.5,1,,,,,
